DateTime,Temperature,MMM,dhw,Acute thermal stress,excess,nb_exces
1995-05-20,27.90486717224121,28.871754492482832,0.8246571061797923,0,0,22
1995-05-21,27.970558166503906,28.871754492482832,0.8246571061797923,0,0,22
1995-05-22,28.029451370239258,28.871754492482832,0.8246571061797923,0,0,22
1995-05-23,28.06587791442871,28.871754492482832,0.8246571061797923,0,0,22
1995-05-24,28.046875,28.871754492482832,0.8246571061797923,0,0,22
1995-05-25,27.97530174255371,28.871754492482832,0.8246571061797923,0,0,22
1995-05-26,27.88273048400879,28.871754492482832,0.8246571061797923,0,0,22
1995-05-27,27.8040714263916,28.871754492482832,0.8246571061797923,0,0,22
1995-05-28,27.769798278808594,28.871754492482832,0.8246571061797923,0,0,22
1995-05-29,27.78875160217285,28.871754492482832,0.8246571061797923,0,0,22
1995-05-30,27.836206436157227,28.871754492482832,0.8246571061797923,0,0,22
1995-05-31,27.885000228881836,28.871754492482832,0.8246571061797923,0,0,22
1995-06-01,27.91136360168457,28.871754492482832,0.8246571061797923,0,0,22
1995-06-02,27.8892822265625,28.871754492482832,0.8246571061797923,0,0,22
1995-06-03,27.803672790527344,28.871754492482832,0.8246571061797923,0,0,22
1995-06-04,27.678377151489258,28.871754492482832,0.8246571061797923,0,0,22
1995-06-05,27.552000045776367,28.871754492482832,0.8246571061797923,0,0,22
1995-06-06,27.45897102355957,28.871754492482832,0.8246571061797923,0,0,22
1995-06-07,27.43729591369629,28.871754492482832,0.8246571061797923,0,0,22
1995-06-08,27.49272346496582,28.871754492482832,0.8246571061797923,0,0,22
1995-06-09,27.58948516845703,28.871754492482832,0.8246571061797923,0,0,22
1995-06-10,27.69525146484375,28.871754492482832,0.8246571061797923,0,0,22
1995-06-11,27.778581619262695,28.871754492482832,0.8246571061797923,0,0,22
1995-06-12,27.805654525756836,28.871754492482832,0.8246571061797923,0,0,22
1995-06-13,27.760976791381836,28.871754492482832,0.8246571061797923,0,0,22
1995-06-14,27.662368774414062,28.871754492482832,0.8246571061797923,0,0,22
1995-06-15,27.53064727783203,28.871754492482832,0.8246571061797923,0,0,22
1995-06-16,27.38665771484375,28.871754492482832,0.8246571061797923,0,0,22
1995-06-17,27.25295066833496,28.871754492482832,0.8246571061797923,0,0,22
1995-06-18,27.167905807495117,28.871754492482832,0.8246571061797923,0,0,22
1995-06-19,27.13874626159668,28.871754492482832,0.8246571061797923,0,0,22
1995-06-20,27.145116806030273,28.871754492482832,0.8246571061797923,0,0,22
1995-06-21,27.167261123657227,28.871754492482832,0.8246571061797923,0,0,22
1995-06-22,27.185258865356445,28.871754492482832,0.8246571061797923,0,0,22
1995-06-23,27.187307357788086,28.871754492482832,0.8246571061797923,0,0,22
1995-06-24,27.176851272583008,28.871754492482832,0.8246571061797923,0,0,22
1995-06-25,27.161840438842773,28.871754492482832,0.8246571061797923,0,0,22
1995-06-26,27.151390075683594,28.871754492482832,0.8246571061797923,0,0,22
1995-06-27,27.149385452270508,28.871754492482832,0.8246571061797923,0,0,22
1995-06-28,27.136411666870117,28.871754492482832,0.8246571061797923,0,0,22
1995-06-29,27.10095977783203,28.871754492482832,0.8246571061797923,0,0,22
1995-06-30,27.064210891723633,28.871754492482832,0.8246571061797923,0,0,22
1995-07-01,27.048431396484375,28.871754492482832,0.8246571061797923,0,0,22
1995-07-02,27.06910514831543,28.871754492482832,0.8246571061797923,0,0,22
1995-07-03,27.097814559936523,28.871754492482832,0.8246571061797923,0,0,22
1995-07-04,27.10608673095703,28.871754492482832,0.8246571061797923,0,0,22
1995-07-05,27.11316680908203,28.871754492482832,0.8246571061797923,0,0,22
1995-07-06,27.135108947753906,28.871754492482832,0.8246571061797923,0,0,22
1995-07-07,27.185049057006836,28.871754492482832,0.8246571061797923,0,0,22
1995-07-08,27.24571990966797,28.871754492482832,0.8246571061797923,0,0,22
1995-07-09,27.2839298248291,28.871754492482832,0.8246571061797923,0,0,22
1995-07-10,27.29313087463379,28.871754492482832,0.8246571061797923,0,0,22
1995-07-11,27.2631893157959,28.871754492482832,0.8246571061797923,0,0,22
1995-07-12,27.18630027770996,28.871754492482832,0.8246571061797923,0,0,22
1995-07-13,27.084489822387695,28.871754492482832,0.8246571061797923,0,0,22
1995-07-14,26.97980499267578,28.871754492482832,0.8246571061797923,0,0,22
1995-07-15,26.87355613708496,28.871754492482832,0.8246571061797923,0,0,22
1995-07-16,26.769981384277344,28.871754492482832,0.8246571061797923,0,0,22
1995-07-17,26.67155647277832,28.871754492482832,0.8246571061797923,0,0,22
1995-07-18,26.61185646057129,28.871754492482832,0.8246571061797923,0,0,22
1995-07-19,26.605026245117188,28.871754492482832,0.8246571061797923,0,0,22
1995-07-20,26.631872177124023,28.871754492482832,0.8246571061797923,0,0,22
1995-07-21,26.67401885986328,28.871754492482832,0.8246571061797923,0,0,22
1995-07-22,26.714279174804688,28.871754492482832,0.8246571061797923,0,0,22
1995-07-23,26.73583221435547,28.871754492482832,0.8246571061797923,0,0,22
1995-07-24,26.741554260253906,28.871754492482832,0.8246571061797923,0,0,22
1995-07-25,26.73419952392578,28.871754492482832,0.8246571061797923,0,0,22
1995-07-26,26.721397399902344,28.871754492482832,0.8246571061797923,0,0,22
1995-07-27,26.707674026489258,28.871754492482832,0.8246571061797923,0,0,22
1995-07-28,26.69256591796875,28.871754492482832,0.8246571061797923,0,0,22
1995-07-29,26.671630859375,28.871754492482832,0.8246571061797923,0,0,22
1995-07-30,26.64544677734375,28.871754492482832,0.8246571061797923,0,0,22
1995-07-31,26.612646102905273,28.871754492482832,0.8246571061797923,0,0,22
1995-08-01,26.5731201171875,28.871754492482832,0.8246571061797923,0,0,22
1995-08-02,26.52918243408203,28.871754492482832,0.8246571061797923,0,0,22
1995-08-03,26.486373901367188,28.871754492482832,0.8246571061797923,0,0,22
1995-08-04,26.457021713256836,28.871754492482832,0.8246571061797923,0,0,22
1995-08-05,26.45197296142578,28.871754492482832,0.8246571061797923,0,0,22
1995-08-06,26.480430603027344,28.871754492482832,0.8246571061797923,0,0,22
1995-08-07,26.54426383972168,28.871754492482832,0.8246571061797923,0,0,22
1995-08-08,26.621519088745117,28.871754492482832,0.8246571061797923,0,0,22
1995-08-09,26.686193466186523,28.871754492482832,0.8246571061797923,0,0,22
1995-08-10,26.716516494750977,28.871754492482832,0.8246571061797923,0,0,22
1995-08-11,26.68830108642578,28.871754492482832,0.8246571061797923,0,0,22
1995-08-12,26.606002807617188,28.871754492482832,0.8246571061797923,0,0,22
1995-08-13,26.498876571655273,28.871754492482832,0.8246571061797923,0,0,22
1995-08-14,26.384077072143555,28.871754492482832,0.8246571061797923,0,0,22
1995-08-15,26.276702880859375,28.871754492482832,0.8246571061797923,0,0,22
1995-08-16,26.194488525390625,28.871754492482832,0.8246571061797923,0,0,22
1995-08-17,26.154205322265625,28.871754492482832,0.8246571061797923,0,0,22
1995-08-18,26.15778923034668,28.871754492482832,0.8246571061797923,0,0,22
1995-08-19,26.204118728637695,28.871754492482832,0.8246571061797923,0,0,22
1995-08-20,26.29035758972168,28.871754492482832,0.8246571061797923,0,0,22
1995-08-21,26.41261863708496,28.871754492482832,0.8246571061797923,0,0,22
1995-08-22,26.53435707092285,28.871754492482832,0.8246571061797923,0,0,22
1995-08-23,26.628297805786133,28.871754492482832,0.8246571061797923,0,0,22
1995-08-24,26.689847946166992,28.871754492482832,0.8246571061797923,0,0,22
1995-08-25,26.716047286987305,28.871754492482832,0.8246571061797923,0,0,22
1995-08-26,26.704618453979492,28.871754492482832,0.8246571061797923,0,0,22
1995-08-27,26.64752769470215,28.871754492482832,0.8246571061797923,0,0,22
1995-08-28,26.557634353637695,28.871754492482832,0.8246571061797923,0,0,22
1995-08-29,26.453359603881836,28.871754492482832,0.8246571061797923,0,0,22
1995-08-30,26.353670120239258,28.871754492482832,0.8246571061797923,0,0,22
1995-08-31,26.28047752380371,28.871754492482832,0.8246571061797923,0,0,22
1995-09-01,26.277692794799805,28.871754492482832,0.8246571061797923,0,0,22
1995-09-02,26.3404598236084,28.871754492482832,0.8246571061797923,0,0,22
1995-09-03,26.425447463989258,28.871754492482832,0.8246571061797923,0,0,22
1995-09-04,26.484148025512695,28.871754492482832,0.8246571061797923,0,0,22
1995-09-05,26.47319793701172,28.871754492482832,0.8246571061797923,0,0,22
1995-09-06,26.39349365234375,28.871754492482832,0.8246571061797923,0,0,22
1995-09-07,26.288103103637695,28.871754492482832,0.8246571061797923,0,0,22
1995-09-08,26.185701370239258,28.871754492482832,0.8246571061797923,0,0,22
1995-09-09,26.111268997192383,28.871754492482832,0.8246571061797923,0,0,22
1995-09-10,26.094690322875977,28.871754492482832,0.8246571061797923,0,0,22
1995-09-11,26.158355712890625,28.871754492482832,0.8246571061797923,0,0,22
1995-09-12,26.279937744140625,28.871754492482832,0.8246571061797923,0,0,22
1995-09-13,26.41535758972168,28.871754492482832,0.8246571061797923,0,0,22
1995-09-14,26.519773483276367,28.871754492482832,0.8246571061797923,0,0,22
1995-09-15,26.549962997436523,28.871754492482832,0.8246571061797923,0,0,22
1995-09-16,26.479787826538086,28.871754492482832,0.8246571061797923,0,0,22
1995-09-17,26.34479522705078,28.871754492482832,0.8246571061797923,0,0,22
1995-09-18,26.199888229370117,28.871754492482832,0.8246571061797923,0,0,22
1995-09-19,26.099096298217773,28.871754492482832,0.8246571061797923,0,0,22
1995-09-20,26.09184455871582,28.871754492482832,0.8246571061797923,0,0,22
1995-09-21,26.195249557495117,28.871754492482832,0.8246571061797923,0,0,22
1995-09-22,26.3640079498291,28.871754492482832,0.8246571061797923,0,0,22
1995-09-23,26.55042266845703,28.871754492482832,0.8246571061797923,0,0,22
1995-09-24,26.707456588745117,28.871754492482832,0.8246571061797923,0,0,22
1995-09-25,26.789541244506836,28.871754492482832,0.8246571061797923,0,0,22
1995-09-26,26.769195556640625,28.871754492482832,0.8246571061797923,0,0,22
1995-09-27,26.671783447265625,28.871754492482832,0.8246571061797923,0,0,22
1995-09-28,26.533761978149414,28.871754492482832,0.8246571061797923,0,0,22
1995-09-29,26.39459991455078,28.871754492482832,0.8246571061797923,0,0,22
1995-09-30,26.288049697875977,28.871754492482832,0.8246571061797923,0,0,22
1995-10-01,26.250669479370117,28.871754492482832,0.8246571061797923,0,0,22
1995-10-02,26.277963638305664,28.871754492482832,0.8246571061797923,0,0,22
1995-10-03,26.350168228149414,28.871754492482832,0.8246571061797923,0,0,22
1995-10-04,26.44628143310547,28.871754492482832,0.8246571061797923,0,0,22
1995-10-05,26.545915603637695,28.871754492482832,0.8246571061797923,0,0,22
1995-10-06,26.633451461791992,28.871754492482832,0.8246571061797923,0,0,22
1995-10-07,26.70453643798828,28.871754492482832,0.8246571061797923,0,0,22
1995-10-08,26.7495174407959,28.871754492482832,0.8246571061797923,0,0,22
1995-10-09,26.761322021484375,28.871754492482832,0.8246571061797923,0,0,22
1995-10-10,26.734041213989258,28.871754492482832,0.8246571061797923,0,0,22
1995-10-11,26.67106056213379,28.871754492482832,0.8246571061797923,0,0,22
1995-10-12,26.59185791015625,28.871754492482832,0.8246571061797923,0,0,22
1995-10-13,26.51582908630371,28.871754492482832,0.8246571061797923,0,0,22
1995-10-14,26.46085548400879,28.871754492482832,0.8246571061797923,0,0,22
1995-10-15,26.446977615356445,28.871754492482832,0.8246571061797923,0,0,22
1995-10-16,26.479589462280273,28.871754492482832,0.8246571061797923,0,0,22
1995-10-17,26.548553466796875,28.871754492482832,0.8246571061797923,0,0,22
1995-10-18,26.64360237121582,28.871754492482832,0.8246571061797923,0,0,22
1995-10-19,26.753578186035156,28.871754492482832,0.8246571061797923,0,0,22
1995-10-20,26.86652374267578,28.871754492482832,0.8246571061797923,0,0,22
1995-10-21,26.93037986755371,28.871754492482832,0.8246571061797923,0,0,22
1995-10-22,26.93265724182129,28.871754492482832,0.8246571061797923,0,0,22
1995-10-23,26.918746948242188,28.871754492482832,0.8246571061797923,0,0,22
1995-10-24,26.929216384887695,28.871754492482832,0.8246571061797923,0,0,22
1995-10-25,27.005340576171875,28.871754492482832,0.8246571061797923,0,0,22
1995-10-26,27.135269165039062,28.871754492482832,0.8246571061797923,0,0,22
1995-10-27,27.26658821105957,28.871754492482832,0.8246571061797923,0,0,22
1995-10-28,27.374204635620117,28.871754492482832,0.8246571061797923,0,0,22
1995-10-29,27.432626724243164,28.871754492482832,0.8246571061797923,0,0,22
1995-10-30,27.419179916381836,28.871754492482832,0.8246571061797923,0,0,22
1995-10-31,27.337921142578125,28.871754492482832,0.8246571061797923,0,0,22
1995-11-01,27.22101593017578,28.871754492482832,0.8246571061797923,0,0,22
1995-11-02,27.09208869934082,28.871754492482832,0.8246571061797923,0,0,22
1995-11-03,26.9769344329834,28.871754492482832,0.8246571061797923,0,0,22
1995-11-04,26.89972686767578,28.871754492482832,0.8246571061797923,0,0,22
1995-11-05,26.8931941986084,28.871754492482832,0.8246571061797923,0,0,22
1995-11-06,26.95859718322754,28.871754492482832,0.8246571061797923,0,0,22
1995-11-07,27.067808151245117,28.871754492482832,0.8246571061797923,0,0,22
1995-11-08,27.19636344909668,28.871754492482832,0.8246571061797923,0,0,22
1995-11-09,27.317564010620117,28.871754492482832,0.8246571061797923,0,0,22
1995-11-10,27.39240837097168,28.871754492482832,0.8246571061797923,0,0,22
1995-11-11,27.41872215270996,28.871754492482832,0.8246571061797923,0,0,22
1995-11-12,27.42246437072754,28.871754492482832,0.8246571061797923,0,0,22
1995-11-13,27.42661476135254,28.871754492482832,0.8246571061797923,0,0,22
1995-11-14,27.456911087036133,28.871754492482832,0.800412367016486,0,0,22
1995-11-15,27.508508682250977,28.871754492482832,0.760151621383453,0,0,22
1995-11-16,27.5546817779541,28.871754492482832,0.7188028695945887,0,0,22
1995-11-17,27.592575073242188,28.871754492482832,0.684460354290797,0,0,22
1995-11-18,27.61522102355957,28.871754492482832,0.6590466828939527,0,0,22
1995-11-19,27.618371963500977,28.871754492482832,0.6381501580163607,0,0,22
1995-11-20,27.613380432128906,28.871754492482832,0.6197833223826302,0,0,22
1995-11-21,27.60620880126953,28.871754492482832,0.6056488933651109,0,0,22
1995-11-22,27.594770431518555,28.871754492482832,0.5939024648358726,0,0,22
1995-11-23,27.57206916809082,28.871754492482832,0.5794331598941065,0,0,22
1995-11-24,27.536928176879883,28.871754492482832,0.5536265746789029,0,0,22
1995-11-25,27.51860237121582,28.871754492482832,0.510645132460351,0,0,22
1995-11-26,27.53302764892578,28.871754492482832,0.45058610801872434,0,0,22
1995-11-27,27.557889938354492,28.871754492482832,0.37630779951948057,0,0,22
1995-11-28,27.570554733276367,28.871754492482832,0.2936938325380939,0,0,22
1995-11-29,27.552644729614258,28.871754492482832,0.21148667577224856,0,0,22
1995-11-30,27.524961471557617,28.871754492482832,0.13763043627760851,0,0,22
1995-12-01,27.51527214050293,28.871754492482832,0.0768201889530299,0,0,22
1995-12-02,27.511917114257812,28.871754492482832,0.03268289346299369,0,0,22
1995-12-03,27.505250930786133,28.871754492482832,0.008105730680825778,0,0,22
1995-12-04,27.48792839050293,28.871754492482832,0.003840195967854295,0,0,22
1995-12-05,27.47479248046875,28.871754492482832,0.003840195967854295,0,0,22
1995-12-06,27.481605529785156,28.871754492482832,0.003840195967854295,0,0,22
1995-12-07,27.49970817565918,28.871754492482832,0.003840195967854295,0,0,22
1995-12-08,27.526628494262695,28.871754492482832,0.0,0,0,22
1995-12-09,27.555696487426758,28.871754492482832,0.0,0,0,22
1995-12-10,27.605974197387695,28.871754492482832,0.0,0,0,22
1995-12-11,27.676366806030273,28.871754492482832,0.0,0,0,22
1995-12-12,27.73344612121582,28.871754492482832,0.0,0,0,22
1995-12-13,27.74257469177246,28.871754492482832,0.0,0,0,22
1995-12-14,27.675554275512695,28.871754492482832,0.0,0,0,22
1995-12-15,27.55274200439453,28.871754492482832,0.0,0,0,22
1995-12-16,27.423383712768555,28.871754492482832,0.0,0,0,22
1995-12-17,27.311071395874023,28.871754492482832,0.0,0,0,22
1995-12-18,27.235498428344727,28.871754492482832,0.0,0,0,22
1995-12-19,27.219329833984375,28.871754492482832,0.0,0,0,22
1995-12-20,27.26380729675293,28.871754492482832,0.0,0,0,22
1995-12-21,27.357864379882812,28.871754492482832,0.0,0,0,22
1995-12-22,27.49253273010254,28.871754492482832,0.0,0,0,22
1995-12-23,27.658248901367188,28.871754492482832,0.0,0,0,22
1995-12-24,27.841550827026367,28.871754492482832,0.0,0,0,22
1995-12-25,27.98222541809082,28.871754492482832,0.0,0,0,22
1995-12-26,28.046897888183594,28.871754492482832,0.0,0,0,22
1995-12-27,28.061189651489258,28.871754492482832,0.0,0,0,22
1995-12-28,28.052568435668945,28.871754492482832,0.0,0,0,22
1995-12-29,28.045625686645508,28.871754492482832,0.0,0,0,22
1995-12-30,28.039710998535156,28.871754492482832,0.0,0,0,22
1995-12-31,28.023832321166992,28.871754492482832,0.0,0,0,22
1996-01-01,27.996444702148438,28.871754492482832,0.0,0,0,15
1996-01-02,27.95721435546875,28.871754492482832,0.0,0,0,15
1996-01-03,27.908830642700195,28.871754492482832,0.0,0,0,15
1996-01-04,27.87904167175293,28.871754492482832,0.0,0,0,15
1996-01-05,27.882951736450195,28.871754492482832,0.0,0,0,15
1996-01-06,27.899694442749023,28.871754492482832,0.0,0,0,15
1996-01-07,27.910913467407227,28.871754492482832,0.0,0,0,15
1996-01-08,27.899261474609375,28.871754492482832,0.0,0,0,15
1996-01-09,27.882539749145508,28.871754492482832,0.0,0,0,15
1996-01-10,27.883628845214844,28.871754492482832,0.0,0,0,15
1996-01-11,27.887758255004883,28.871754492482832,0.0,0,0,15
1996-01-12,27.884178161621094,28.871754492482832,0.0,0,0,15
1996-01-13,27.859914779663086,28.871754492482832,0.0,0,0,15
1996-01-14,27.824106216430664,28.871754492482832,0.0,0,0,15
1996-01-15,27.79576873779297,28.871754492482832,0.0,0,0,15
1996-01-16,27.782487869262695,28.871754492482832,0.0,0,0,15
1996-01-17,27.79151153564453,28.871754492482832,0.0,0,0,15
1996-01-18,27.825361251831055,28.871754492482832,0.0,0,0,15
1996-01-19,27.863313674926758,28.871754492482832,0.0,0,0,15
1996-01-20,27.89483642578125,28.871754492482832,0.0,0,0,15
1996-01-21,27.936845779418945,28.871754492482832,0.0,0,0,15
1996-01-22,28.009979248046875,28.871754492482832,0.0,0,0,15
1996-01-23,28.127347946166992,28.871754492482832,0.0,0,0,15
1996-01-24,28.234254837036133,28.871754492482832,0.0,0,0,15
1996-01-25,28.29102897644043,28.871754492482832,0.0,0,0,15
1996-01-26,28.328142166137695,28.871754492482832,0.0,0,0,15
1996-01-27,28.376312255859375,28.871754492482832,0.0,0,0,15
1996-01-28,28.460111618041992,28.871754492482832,0.0,0,0,15
1996-01-29,28.534996032714844,28.871754492482832,0.0,0,0,15
1996-01-30,28.561899185180664,28.871754492482832,0.0,0,0,15
1996-01-31,28.567718505859375,28.871754492482832,0.0,0,0,15
1996-02-01,28.57832145690918,28.871754492482832,0.0,0,0,15
1996-02-02,28.619117736816406,28.871754492482832,0.0,0,0,15
1996-02-03,28.683767318725586,28.871754492482832,0.0,0,0,15
1996-02-04,28.74382781982422,28.871754492482832,0.0,0,0,15
1996-02-05,28.782384872436523,28.871754492482832,0.0,0,0,15
1996-02-06,28.78682518005371,28.871754492482832,0.0,0,0,15
1996-02-07,28.745485305786133,28.871754492482832,0.0,0,0,15
1996-02-08,28.691049575805664,28.871754492482832,0.0,0,0,15
1996-02-09,28.649038314819336,28.871754492482832,0.0,0,0,15
1996-02-10,28.596261978149414,28.871754492482832,0.0,0,0,15
1996-02-11,28.511770248413086,28.871754492482832,0.0,0,0,15
1996-02-12,28.378774642944336,28.871754492482832,0.0,0,0,15
1996-02-13,28.251310348510742,28.871754492482832,0.0,0,0,15
1996-02-14,28.18073081970215,28.871754492482832,0.0,0,0,15
1996-02-15,28.14975929260254,28.871754492482832,0.0,0,0,15
1996-02-16,28.14064598083496,28.871754492482832,0.0,0,0,15
1996-02-17,28.13950538635254,28.871754492482832,0.0,0,0,15
1996-02-18,28.149452209472656,28.871754492482832,0.0,0,0,15
1996-02-19,28.18476676940918,28.871754492482832,0.0,0,0,15
1996-02-20,28.242876052856445,28.871754492482832,0.0,0,0,15
1996-02-21,28.323945999145508,28.871754492482832,0.0,0,0,15
1996-02-22,28.422706604003906,28.871754492482832,0.0,0,0,15
1996-02-23,28.501256942749023,28.871754492482832,0.0,0,0,15
1996-02-24,28.550825119018555,28.871754492482832,0.0,0,0,15
1996-02-25,28.579856872558594,28.871754492482832,0.0,0,0,15
1996-02-26,28.59599494934082,28.871754492482832,0.0,0,0,15
1996-02-27,28.609420776367188,28.871754492482832,0.0,0,0,15
1996-02-28,28.62034034729004,28.871754492482832,0.0,0,0,15
1996-02-29,28.599403381347656,28.871754492482832,0.0,0,0,15
1996-03-01,28.568307876586914,28.757388268747636,0.0,0,0,15
1996-03-02,28.53782844543457,28.757388268747636,0.0,0,0,15
1996-03-03,28.52387046813965,28.757388268747636,0.0,0,0,15
1996-03-04,28.54132080078125,28.757388268747636,0.0,0,0,15
1996-03-05,28.580793380737305,28.757388268747636,0.0,0,0,15
1996-03-06,28.620080947875977,28.757388268747636,0.0,0,0,15
1996-03-07,28.668283462524414,28.757388268747636,0.0,0,0,15
1996-03-08,28.73357582092285,28.757388268747636,0.0,0,0,15
1996-03-09,28.81871223449707,28.757388268747636,0.008760566535633427,0,1,15
1996-03-10,28.89959716796875,28.757388268747636,0.029076123567221095,0,1,15
1996-03-11,28.947431564331055,28.757388268747636,0.05622516579342372,0,1,15
1996-03-12,28.971826553344727,28.757388268747636,0.0868592064501509,0,1,15
1996-03-13,28.97566032409668,28.757388268747636,0.11804092864287138,0,1,15
1996-03-14,28.965370178222656,28.757388268747636,0.14775262999644564,0,1,15
1996-03-15,28.948678970336914,28.757388268747636,0.1750798730806282,0,1,15
1996-03-16,28.927663803100586,28.757388268747636,0.19940494941676384,0,1,15
1996-03-17,28.894258499145508,28.757388268747636,0.21895783947360264,0,1,15
1996-03-18,28.843358993530273,28.757388268747636,0.23123937158540794,0,1,15
1996-03-19,28.77215576171875,28.757388268747636,0.23334901343842418,0,1,15
1996-03-20,28.704797744750977,28.757388268747636,0.23334901343842418,0,0,15
1996-03-21,28.66365623474121,28.757388268747636,0.23334901343842418,0,0,15
1996-03-22,28.643468856811523,28.757388268747636,0.23334901343842418,0,0,15
1996-03-23,28.641218185424805,28.757388268747636,0.23334901343842418,0,0,15
1996-03-24,28.65260124206543,28.757388268747636,0.23334901343842418,0,0,15
1996-03-25,28.697608947753906,28.757388268747636,0.23334901343842418,0,0,15
1996-03-26,28.772674560546875,28.757388268747636,0.235532769409744,0,1,15
1996-03-27,28.843582153320312,28.757388268747636,0.24784618149155488,0,1,15
1996-03-28,28.874719619750977,28.757388268747636,0.2646078030634606,0,1,15
1996-03-29,28.835403442382812,28.757388268747636,0.27575282786848576,0,1,15
1996-03-30,28.750551223754883,28.757388268747636,0.27575282786848576,0,0,15
1996-03-31,28.65997886657715,28.757388268747636,0.27575282786848576,0,0,15
1996-04-01,28.558629989624023,28.757388268747636,0.27575282786848576,0,0,15
1996-04-02,28.44395637512207,28.757388268747636,0.27575282786848576,0,0,15
1996-04-03,28.315763473510742,28.757388268747636,0.27575282786848576,0,0,15
1996-04-04,28.235979080200195,28.757388268747636,0.27575282786848576,0,0,15
1996-04-05,28.232757568359375,28.757388268747636,0.27575282786848576,0,0,15
1996-04-06,28.263967514038086,28.757388268747636,0.27575282786848576,0,0,15
1996-04-07,28.28815460205078,28.757388268747636,0.27575282786848576,0,0,15
1996-04-08,28.26788902282715,28.757388268747636,0.27575282786848576,0,0,15
1996-04-09,28.230791091918945,28.757388268747636,0.27575282786848576,0,0,15
1996-04-10,28.212003707885742,28.757388268747636,0.27575282786848576,0,0,15
1996-04-11,28.191980361938477,28.757388268747636,0.27575282786848576,0,0,15
1996-04-12,28.15018653869629,28.757388268747636,0.27575282786848576,0,0,15
1996-04-13,28.06984519958496,28.757388268747636,0.27575282786848576,0,0,15
1996-04-14,27.962989807128906,28.757388268747636,0.27575282786848576,0,0,15
1996-04-15,27.86482048034668,28.757388268747636,0.27575282786848576,0,0,15
1996-04-16,27.79736328125,28.757388268747636,0.27575282786848576,0,0,15
1996-04-17,27.777442932128906,28.757388268747636,0.27575282786848576,0,0,15
1996-04-18,27.825838088989258,28.757388268747636,0.27575282786848576,0,0,15
1996-04-19,27.93703269958496,28.757388268747636,0.27575282786848576,0,0,15
1996-04-20,28.07847023010254,28.757388268747636,0.27575282786848576,0,0,15
1996-04-21,28.215517044067383,28.757388268747636,0.27575282786848576,0,0,15
1996-04-22,28.318586349487305,28.757388268747636,0.27575282786848576,0,0,15
1996-04-23,28.355432510375977,28.757388268747636,0.27575282786848576,0,0,15
1996-04-24,28.306716918945312,28.757388268747636,0.27575282786848576,0,0,15
1996-04-25,28.190900802612305,28.757388268747636,0.27575282786848576,0,0,15
1996-04-26,28.039213180541992,28.757388268747636,0.27575282786848576,0,0,15
1996-04-27,27.883264541625977,28.757388268747636,0.27575282786848576,0,0,15
1996-04-28,27.757524490356445,28.757388268747636,0.27575282786848576,0,0,15
1996-04-29,27.692739486694336,28.757388268747636,0.27575282786848576,0,0,15
1996-04-30,27.69017791748047,28.757388268747636,0.27575282786848576,0,0,15
1996-05-01,27.73099708557129,28.757388268747636,0.27575282786848576,0,0,15
1996-05-02,27.790891647338867,28.757388268747636,0.27575282786848576,0,0,15
1996-05-03,27.848236083984375,28.757388268747636,0.27575282786848576,0,0,15
1996-05-04,27.86445426940918,28.757388268747636,0.27575282786848576,0,0,15
1996-05-05,27.840986251831055,28.757388268747636,0.27575282786848576,0,0,15
1996-05-06,27.814130783081055,28.757388268747636,0.27575282786848576,0,0,15
1996-05-07,27.822067260742188,28.757388268747636,0.27575282786848576,0,0,15
1996-05-08,27.894548416137695,28.757388268747636,0.27575282786848576,0,0,15
1996-05-09,27.99915885925293,28.757388268747636,0.27575282786848576,0,0,15
1996-05-10,28.082380294799805,28.757388268747636,0.27575282786848576,0,0,15
1996-05-11,28.146879196166992,28.757388268747636,0.27575282786848576,0,0,15
1996-05-12,28.188087463378906,28.757388268747636,0.27575282786848576,0,0,15
1996-05-13,28.204238891601562,28.757388268747636,0.27575282786848576,0,0,15
1996-05-14,28.17957305908203,28.757388268747636,0.27575282786848576,0,0,15
1996-05-15,28.10874366760254,28.757388268747636,0.27575282786848576,0,0,15
1996-05-16,28.010026931762695,28.757388268747636,0.27575282786848576,0,0,15
1996-05-17,27.89997100830078,28.757388268747636,0.27575282786848576,0,0,15
1996-05-18,27.795778274536133,28.757388268747636,0.27575282786848576,0,0,15
1996-05-19,27.719635009765625,28.757388268747636,0.27575282786848576,0,0,15
1996-05-20,27.677968978881836,28.757388268747636,0.27575282786848576,0,0,15
1996-05-21,27.66307258605957,28.757388268747636,0.27575282786848576,0,0,15
1996-05-22,27.66827392578125,28.757388268747636,0.27575282786848576,0,0,15
1996-05-23,27.687482833862305,28.757388268747636,0.27575282786848576,0,0,15
1996-05-24,27.69959831237793,28.757388268747636,0.27575282786848576,0,0,15
1996-05-25,27.70241355895996,28.757388268747636,0.27575282786848576,0,0,15
1996-05-26,27.707351684570312,28.757388268747636,0.27575282786848576,0,0,15
1996-05-27,27.725732803344727,28.757388268747636,0.27575282786848576,0,0,15
1996-05-28,27.76643943786621,28.757388268747636,0.27575282786848576,0,0,15
1996-05-29,27.79756736755371,28.757388268747636,0.27575282786848576,0,0,15
1996-05-30,27.796546936035156,28.757388268747636,0.27575282786848576,0,0,15
1996-05-31,27.781707763671875,28.757388268747636,0.27575282786848576,0,0,15
1996-06-01,27.769460678100586,28.757388268747636,0.27575282786848576,0,0,15
