Date,C,Co,H,O,P,Pi,Total
2011-05-01,0.0994977263232702,0.0618351857165778,0.15292202190406,0.348813868144798,0.2765595668862327,0.0603716310250611,0.16674983541168162
2011-10-01,0.1421170849529451,0.0897305410225979,0.2042895696965703,0.3150126700185566,0.1651302515370495,0.0837198827722803,0.14210860577495782
2012-03-01,0.17692043811019081,0.08306431599518174,0.1660569710599729,0.3385962236592882,0.1708111129334562,0.0645509382419098,0.1491755566521116
2012-05-01,0.159542215490087,0.0990787643967101,0.1520082283594404,0.3369236179710098,0.1525277410820704,0.0999194327006822,0.1375909471887907
2012-10-01,0.2082307161988726,0.1102977204038169,0.1418113548049075,0.2769215344785486,0.1925833213399978,0.0701553527738563,0.15101166263450666
2013-01-01,0.208005294199114,0.0816583283867615,0.1157000356170483,0.2853603540906939,0.2382687456309371,0.0710072420754448,0.003617248520344644
2013-03-01,0.2264307617187447,0.1245177623664839,0.1151278983191753,0.2911139409809522,0.1680989791947534,0.0747106574198903,0.11677983525608444
2013-05-01,0.2281489941972755,0.1213496096043661,0.1510706646756179,0.2827595826991272,0.1259613077572263,0.0907098410663866,0.10305266648816913
2013-10-01,0.4218376512553456,0.0608419689310594,0.0870839090659709,0.208010937406703,0.1640677689215258,0.058157764419395,0.2206143711614742
2014-03-01,0.14739693888613964,0.08949543716190175,0.12351939511306484,0.4146086284424211,0.15930011196864347,0.06567948842782889,0.16777516726395414
2014-05-01,0.2320961159353345,0.1047771773611077,0.1412716010012902,0.2707470749584308,0.1674053538292244,0.0837026769146122,0.12377834941520842
2014-10-01,0.2998676989163645,0.0749170504395597,0.0625418635891732,0.1803083500876011,0.3471711611480637,0.0351938758192376,0.3645645251304956
2015-01-01,0.2871817081282994,0.071110947554133,0.0917534293976772,0.2166925867714148,0.2714634680653609,0.0617978600831145,0.005280954013324087
2015-03-01,0.26646483398158094,0.07806736201598036,0.08398396910953154,0.2470380097871384,0.2684114583167949,0.0560343667889738,0.23186475847949092
2015-05-01,0.2782943194557871,0.0752878134880961,0.0817786111349928,0.1655132090945476,0.3421738778673992,0.056952168959177,0.20560171237392155
2015-10-01,0.4291710202013343,0.0928721734332557,0.1155374062354194,0.1785080566865037,0.1161920503150711,0.0677192931284156,0.16104528455472744
2016-03-01,0.4208025206613992,0.07235714401035245,0.0724671318466619,0.2141455908089172,0.1580725948283803,0.0621550178442887,0.2062601729616483
2016-05-01,0.4463426572274117,0.084643592714761,0.092399358332247,0.207310674344356,0.108201623890256,0.0611020934909681,0.17134663184641719
2016-10-01,0.4551673951925058,0.0905690225127945,0.0836674072852998,0.2259740731288568,0.0884799007907405,0.0561422010898024,0.2126575116834374
2017-01-01,0.3215701671875536,0.0793484001278704,0.0837265047978548,0.2041867725702625,0.2171826716698548,0.0939854836466038,0.004372604472357802
2017-03-01,0.2707928400424004,0.07825922727297414,0.10027675267616745,0.31572326240458914,0.16982005983624016,0.06512785776762844,0.17334877393804343
2017-05-01,0.3983276947648869,0.0857105851676129,0.0942719747638856,0.2448960455774158,0.1067009325555997,0.0700927671705989,0.1511465004556742
2017-10-01,0.5239313235232157,0.0796240287530853,0.0835658123547232,0.1287299941764956,0.1388840261670048,0.045264815025475,0.20881023039263089
2018-03-01,0.3390948894322726,0.11049009201711166,0.0914603064126733,0.2071010387270843,0.19783591602394357,0.05401775738691435,0.1878305574475383
2018-05-01,0.3625685341739765,0.0840510317790117,0.0690440240262423,0.3080914062384086,0.1166327230912681,0.0596122806910925,0.21953609636023108
2018-10-01,0.3858643356917824,0.086556663138726,0.0771937635139073,0.2328021268472492,0.1624918351381533,0.0550912756701817,0.23146100584953092
2019-01-01,0.2844410421833341,0.0836838561566351,0.1043393869726904,0.2046397015663846,0.2661898245488413,0.0567061885721143,0.005328826852915908
2019-03-01,0.2648056161918994,0.08649554386658215,0.0951513970336886,0.21733524627667905,0.29341058493539207,0.042801611695758454,0.21827596139960403
2019-05-01,0.3011173029400871,0.0901543775315663,0.0839865268948159,0.2586053669483884,0.2140596734464112,0.0520767522387308,0.19146900110322213
2019-10-01,0.356153539288332,0.0844975582175344,0.083221993283202,0.1832153032955896,0.2411212618226677,0.0517903440926742,0.24868180956523928
2020-03-01,0.3438944707958804,0.0798085546423867,0.0882333235737407,0.17987042376487014,0.2533364711019984,0.05485675612112345,0.22399733380050021
2020-05-01,0.3468436289654323,0.068835514943584,0.0743412104452091,0.2239040677692251,0.240957372451448,0.0451182054251015,0.26369213279463904
2020-10-01,0.3880844736844858,0.0834124172689332,0.095289583171364,0.1448401664204733,0.2418175916767343,0.0465557677780092,0.21417504656769185
2021-01-01,0.4136515023221199,0.0510198136008522,0.072562391230534,0.2126064423507423,0.2200229461536751,0.0301369043420764,0.007792275286996623
2021-03-01,0.3251652003034311,0.08612053275477144,0.09658326048294215,0.21485159980919835,0.22265438594391174,0.0546250207057449,0.17433560517848723
2021-05-01,0.2889619171046124,0.0824520469968092,0.1027222054065725,0.2390755734296228,0.2306829561174277,0.0561053009449552,0.20734103239022716
2021-10-01,0.3061512831426989,0.0811744403064926,0.0956108820082011,0.1708013817903033,0.2832308662229247,0.0630311465293791,0.24223297219063553
2022-03-01,0.20778327706246966,0.07827122956960295,0.1034982959307156,0.2169660252400524,0.34603209604976637,0.047449076147392646,0.21342988437507227
2022-05-01,0.2573109135976217,0.0671795379681901,0.0982553279497682,0.2085107334021621,0.3110023965972018,0.057741090485056,0.2182560431921062
2022-10-01,0.2653506550203009,0.0622158508513911,0.0973943861389616,0.2527952818372416,0.2591014548114895,0.063142371340615,0.23571032398105912
2023-01-01,0.2551510507596699,0.0569157389767966,0.0835540515925351,0.2467998420559065,0.31427386304579,0.0433054535693017,0.005931143081554799
2023-03-01,0.2534973690379346,0.07697955752423846,0.10613561209054445,0.2577481583903306,0.2614794423572787,0.044159860599673,0.199964306191823
2023-05-01,0.2240172496414694,0.0648320092702839,0.0991041660215159,0.2245146683136437,0.3418521057259511,0.0456798010271358,0.22919622421785169
2023-10-01,0.262206821007152,0.070754808319144,0.1104064173746235,0.2067341640773152,0.2953345201104503,0.0545632691113148,0.2616554911797507
