Date,C,Co,H,O,P,Pi,Total
2018-10-01,0.08044197349980986,0.01776426201794006,0.016380463521024437,0.0448634045301314,0.029100624956315962,0.011206149575899304,0.19975687810112105
2019-01-01,0.06870395349288372,0.01526247837389012,0.013641889011126418,0.03767846638461539,0.02615882634309457,0.009147729774959144,0.1705933433805694
2019-03-01,0.05838364950958426,0.01571319561499785,0.01430586223818776,0.04179025040154054,0.03316764074505545,0.009125891072598136,0.17248648958196405
2019-05-01,0.0571760989294162,0.015014866222007428,0.014086217452760601,0.04391325194903408,0.033932873037324375,0.00909087072255809,0.17321417831310082
2019-10-01,0.058970504124952416,0.015527020275920756,0.015193845527474525,0.03949827765220947,0.040804348833203184,0.00904932454034205,0.17904332095410247
2020-03-01,0.05651428358621846,0.015095502504180281,0.015573182144401515,0.036779453833994,0.04463158292877559,0.008956581546726424,0.17755058654429628
2020-05-01,0.07450312342711232,0.018636591897709855,0.0193826193063446,0.04836970416091055,0.05705559972263272,0.01127560921793084,0.22922324773264097
2020-10-01,0.07956658538016664,0.01843358396943739,0.0193104969557644,0.04508612207309361,0.05460496301196448,0.01140131337583195,0.2284030647662585
2021-01-01,0.06868031681419441,0.015060742333760858,0.016207418899218756,0.035514477400502766,0.04675070051488832,0.009454063640448264,0.1916677196030134
2021-03-01,0.06230410988311356,0.013860916236704096,0.015435839955441222,0.03389327150304504,0.04252152359578061,0.008782817551578425,0.17679847872566298
2021-05-01,0.058880553412497226,0.013704674055232055,0.015742739732546217,0.03574920767530235,0.040738193234768974,0.008651850333261522,0.1734672184436084
2021-10-01,0.05542055320999832,0.014007022494004479,0.016454122889702702,0.032215604714076404,0.04175205145216754,0.00932603156285818,0.16917538632280768
2022-03-01,0.04766638332498704,0.013775134718811994,0.016790318573776067,0.03527278157254167,0.04616451071051031,0.00935722498365663,0.16902635388428378
2022-05-01,0.05825365842358486,0.016628090660360383,0.020966197168357688,0.04404318951431248,0.059397245338246696,0.0118307263604435,0.21111910746530568
2022-10-01,0.05942526180069261,0.016558299293328752,0.02218998939722685,0.0484692243355998,0.06384850548592742,0.012902770913044554,0.22339405122582007
2023-01-01,0.04774519683579963,0.013206675862220324,0.018029397980554696,0.038847950127910834,0.054655297680387536,0.010627554877212505,0.18311207336408558
2023-03-01,0.04305129488889769,0.012352683436207292,0.01764204316281779,0.040881291187792816,0.05139103782700568,0.00933998966160176,0.17465834016432308
2023-05-01,0.044450644284692926,0.01198344988746144,0.01776697742739397,0.04191146730353423,0.05229056215167453,0.009408507078121811,0.17781160813287894
2023-10-01,0.04694028281856182,0.012753658684194178,0.019255702680732872,0.04362834762550324,0.05417011143512822,0.009743394486287471,0.18649149773040785
